Sütun1;id;fiyat;oda_salon_sayisi;net_m2;bina_yasi;isinma_tipi;krediye_uygunluk;bulundugu_kat;banyo_sayisi;ilce;nüfus;eðitim;okuma_yazma_bilmeyen
1098;1098;380000;4;110;20;Kombi;Uygun;3. Kat;1;Çankaya;925828;Lisans;0,7
914;914;395000;4;125;4;Kombi;Uygun;2. Kat;1;Keçiören;938565;Lise;1,43
1016;1016;4,65E+05;4;180;10;Kombi;Uygun;3. Kat;2;Çankaya;925828;Lisans;0,7
4582;4582;262000;4;110;25;Kombi;Uygun;Kot 2;1;Keçiören;938565;Lise;1,43
211;211;265000;4;120;12;Kombi;Uygun;3. Kat;1;Mamak;669465;Lise;1,9
2749;2749;320000;4;100;29;Kombi;Uygun;2. Kat;1;Çankaya;925828;Lisans;0,7
4579;4579;480000;4;130;10;Kombi;Uygun;1. Kat;1;Keçiören;938565;Lise;1,43
1610;1610;1050000;5;177;23;Merkezi;Uygun;Ara Kat;2;Keçiören;938565;Lise;1,43
4742;4742;685000;4;144;36;Merkezi;Uygun;4. Kat;2;Keçiören;938565;Lise;1,43
445;445;530000;4;115;30;Merkezi;Uygun;1. Kat;1;Çankaya;925828;Lisans;0,7
4092;4092;365000;3;100;19;Kombi;Uygun;Yüksek Giriþ;1;Çankaya;925828;Lisans;0,7
1399;1399;389000;4;140;10;Kombi;Uygun;Kot 2;2;Çankaya;925828;Lisans;0,7
3641;3641;375000;4;120;20;Kombi;Uygun;Kot 1;1;Keçiören;938565;Lise;1,43
2732;2732;255000;3;95;7;Kombi;Uygun;3. Kat;2;Sincan;549108;Lise;1,44
4631;4631;495000;4;120;22;Kombi;Uygun;2. Kat;1;Keçiören;938565;Lise;1,43
4055;4055;1270000;6;250;18;Kombi;Uygun;3. Kat;2;Çankaya;925828;Lisans;0,7
224;224;350000;4;120;0;Kombi;Uygun;1. Kat;2;Sincan;549108;Lise;
2603;2603;595000;4;;24;Merkezi;Uygun;4. Kat;1;Keçiören;938565;Lise;1,43
2608;2608;550000;4;118;0;Merkezi(PayÖlçer);Uygun;2. Kat;2;Sincan;549108;Lise;1,44
4751;4751;750000;7;244;0;Kombi;Uygun;5. Kat;2;Keçiören;938565;Lise;1,43
3260;3260;630000;4;125;25;Merkezi;Uygun;2. Kat;1;Çankaya;925828;Lisans;0,7
916;916;275000;3;75;26;Kombi;Uygun;Bahçe Katý;1;Keçiören;938565;Lise;1,43
3690;3690;1150000;5;250;3;Kombi;Uygun;3. Kat;2;Keçiören;938565;Lise;
4421;4421;265000;4;110;25;Kombi;Uygun;1. Kat;1;Keçiören;938565;Lise;1,43
1221;1221;350000;3;75;17;Kombi;Uygun;Giriþ Katý;1;Keçiören;938565;Lise;1,43
1658;1658;309000;2;75;18;Kombi;Uygun;Kot 1;1;Keçiören;938565;Lise;1,43
1135;1135;415000;4;110;25;Kombi;Uygun;3. Kat;1;Keçiören;938565;Lise;1,43
1030;1030;415000;4;130;15;Kombi;Uygun;2. Kat;2;Çankaya;925828;Lisans;0,7
1461;1461;282000;4;110;15;Kombi;Uygun;Kot 1;1;Keçiören;938565;Lise;1,43
3564;3564;1500000;7;220;15;Kombi;Uygun;5. Kat;2;Keçiören;938565;Lise;1,43
3512;3512;1000000;4;145;0;Kombi;Uygun;;2;Keçiören;938565;Lise;1,43
931;931;1100000;3;103;0;Merkezi;Uygun;4. Kat;1;Keçiören;938565;Lise;1,43
2095;2095;233000;4;115;20;Merkezi;Uygun;1. Kat;1;Sincan;549108;Lise;1,44
1096;1096;650000;7;180;30;Kombi;Uygun;4. Kat;2;Keçiören;938565;Lise;1,43
3778;3778;429000;6;150;27;Kombi;Uygun;3. Kat;2;Keçiören;938565;Lise;1,43
4125;4125;485000;4;135;15;Kombi;Uygun;8. Kat;2;Çankaya;925828;Lisans;0,7
1346;1346;260000;4;110;35;Kombi;Uygun;Bahçe Katý;1;Çankaya;925828;Lisans;0,7
4937;4937;173000;4;105;22;Kombi;Uygun;4. Kat;1;Sincan;549108;Lise;1,44
635;635;1950000;5;200;3;Merkezi(PayÖlçer);Uygun;4. Kat;2;Çankaya;925828;Lisans;0,7
2523;2523;725000;4;140;35;Merkezi;Uygun;2. Kat;1;Çankaya;925828;Lisans;0,7
1674;1674;370000;4;125;14;Kombi;Uygun;1. Kat;1;Çankaya;925828;Lisans;0,7
2320;2320;524000;4;130;25;Merkezi;Uygun;8. Kat;1;Çankaya;925828;Lisans;0,7
2307;2307;1,99E+06;6;230;15;Merkezi(PayÖlçer);Uygun;5. Kat;3;Çankaya;925828;Lisans;0,7
3551;3551;275000;4;120;12;Kombi;Uygun;Kot 1;1;Keçiören;938565;Lise;1,43
1880;1880;195000;2;70;15;Kombi;Uygun;Zemin;1;Keçiören;938565;Lise;1,43
3189;3189;315000;2;55;3;Kombi;Uygun;Bahçe Katý;1;Keçiören;938565;Lise;1,43
4636;4636;850000;5;170;16;Merkezi;Uygun;Bahçe Katý;2;Keçiören;938565;Lise;1,43
999;999;395000;3;75;0;Kombi;Uygun;Kot 1;1;Çankaya;925828;Lisans;0,7
2655;2655;3,99E+05;4;100;12;Kombi;Uygun;Giriþ Katý;1;Çankaya;925828;Lisans;0,7
721;721;550000;4;145;0;Merkezi(PayÖlçer);Uygun;1. Kat;2;Keçiören;938565;Lise;1,43
3711;3711;500000;5;240;3;Kombi;Uygun;3. Kat;2;Keçiören;938565;Lise;1,43
4830;4830;125000;4;95;9;Kombi;Uygun;Bahçe Katý;1;Sincan;549108;Lise;1,44
4194;4194;380000;4;115;18;Kombi;Uygun;1. Kat;1;Keçiören;938565;Lise;1,43
1936;1936;170000;4;110;25;Kombi;Uygun;4. Kat;1;Sincan;549108;Lise;1,44
946;946;310000;3;90;50;Kombi;Uygun;1. Kat;1;Keçiören;938565;Lise;1,43
3118;3118;279000;3;110;13;Kombi;Uygun;Bahçe Katý;1;Çankaya;925828;Lisans;0,7
3893;3893;730000;4;109;0;Merkezi(PayÖlçer);Uygun;Giriþ Katý;1;Çankaya;925828;Lisans;0,7
3502;3502;370000;4;120;25;Kombi;Uygun;1. Kat;1;Çankaya;925828;Lisans;0,7
667;667;750000;5;200;30;Merkezi;Uygun;4. Kat;2;Çankaya;925828;Lisans;0,7
1131;1131;425000;3;110;31;Kombi;Uygun;Bahçe Katý;1;Çankaya;925828;Lisans;0,7
1672;1672;750000;4;125;14;Kombi;Uygun;2. Kat;1;Keçiören;938565;Lise;1,43
4166;4166;480000;4;120;25;Merkezi;Uygun;1. Kat;1;Keçiören;938565;Lise;1,43
2102;2102;385000;5;150;25;Kombi;Uygun;Zemin;1;Keçiören;938565;Lise;1,43
3810;3810;925000;6;220;20;Kombi;Uygun;3. Kat;3;Keçiören;938565;Lise;1,43
1142;1142;850000;7;220;16;Merkezi;Uygun;4. Kat;3;Keçiören;938565;Lise;1,43
4831;4831;435000;3;85;20;Merkezi;Uygun;Bahçe Katý;1;Çankaya;925828;Lisans;0,7
970;970;340000;4;105;9;Kombi;Uygun;Yüksek Giriþ;1;Keçiören;938565;Lise;1,43
4433;4433;850000;8;270;3;Merkezi;Uygun;4. Kat;4;Keçiören;938565;Lise;1,43
278;278;480000;5;220;10;Kombi;Uygun;1. Kat;3;Keçiören;938565;Lise;1,43
3000;3000;665000;5;165;14;Kombi;Uygun;4. Kat;2;Çankaya;925828;Lisans;0,7
3951;3951;325000;4;110;27;Kombi;Uygun;2. Kat;1;Keçiören;938565;Lise;1,43
2315;2315;435000;4;125;22;Kombi;Uygun;Yüksek Giriþ;2;Keçiören;938565;Lise;1,43
4945;4945;400000;4;130;40;Kombi;Uygun;Bahçe Katý;1;Keçiören;938565;Lise;1,43
273;273;685000;4;135;35;Merkezi;Uygun;3. Kat;1;Keçiören;938565;Lise;1,43
4116;4116;1500000;5;160;10;Merkezi(PayÖlçer);Uygun;4. Kat;2;Çankaya;925828;Lisans;0,7
389;389;245000;3;90;18;Kombi;Uygun;Kot 1;1;Keçiören;938565;Lise;1,43
4190;4190;510000;5;155;12;Kombi;Uygun;2. Kat;1;Keçiören;938565;Lise;1,43
4730;4730;349000;4;120;25;Merkezi;Uygun;3. Kat;1;Keçiören;938565;Lise;1,43
2547;2547;340000;4;110;0;Merkezi(PayÖlçer);Uygun;6. Kat;1;Sincan;549108;Lise;1,44
3620;3620;4,79E+05;4;115;25;Kombi;Uygun;1. Kat;1;Çankaya;925828;Lisans;0,7
3627;3627;270000;4;110;30;Kombi;Uygun;3. Kat;1;Keçiören;938565;Lise;1,43
1071;1071;470000;4;135;12;Kombi;Uygun;1. Kat;1;Çankaya;925828;Lisans;0,7
1338;1338;350000;4;120;25;Merkezi;Uygun;Bahçe Katý;1;Keçiören;938565;Lise;1,43
3304;3304;639000;5;145;22;Kombi;Uygun;3. Kat;2;Çankaya;925828;Lisans;0,7
172;172;870000;5;160;0;Merkezi(PayÖlçer);Uygun;1. Kat;2;Çankaya;925828;Lisans;0,7
500;500;600000;3;110;45;Kombi;Uygun;1. Kat;1;Keçiören;938565;Lise;1,43
828;828;920000;4;115;3;Kombi;Uygun;2. Kat;1;Keçiören;938565;Lise;1,43
1895;1895;597000;4;135;22;Kombi;Uygun;2. Kat;1;Çankaya;925828;Lisans;0,7
640;640;1275000;5;150;15;Kombi;Uygun;1. Kat;2;Çankaya;925828;Lisans;0,7
3999;3999;149000;4;110;20;Kombi;Uygun;Bahçe Katý;1;Sincan;549108;Lise;1,44
708;708;510000;4;100;28;Merkezi;Uygun;Yüksek Giriþ;1;Keçiören;938565;Lise;1,43
2433;2433;4250000;6;310;8;Merkezi(PayÖlçer);Uygun;21 ve üzeri;2;Keçiören;938565;Lise;1,43
4266;4266;190000;3;75;30;Kombi;Uygun;Kot 1;1;Çankaya;925828;Lisans;0,7
2338;2338;192500;2;75;20;Kombi;Uygun;Bahçe Katý;1;Keçiören;938565;Lise;1,43
4530;4530;185000;3;80;22;Kombi;Uygun;Giriþ Katý;12;Çankaya;925828;Lisans;0,7
1953;1953;210000;4;105;0;Merkezi(PayÖlçer);Uygun deðil;5. Kat;1;Sincan;549108;Lise;1,44
4525;4525;1250000;5;160;15;Kombi;Uygun;3. Kat;2;Keçiören;938565;Lise;1,43
29;29;185000;4;95;28;Kombi;Uygun;5. Kat;1;Mamak;669465;Lise;1,9
2163;2163;415;4;110;0;Kombi;Uygun;2. Kat;1;Çankaya;925828;Lisans;0,7
841;841;445000;4;115;14;Kombi;Uygun;Yüksek Giriþ;1;Çankaya;925828;Lisans;0,7
2011;2011;2,65E+05;3;85;0;Merkezi(PayÖlçer);Uygun;7. Kat;1;Sincan;549108;Lise;1,44
943;943;329000;4;125;13;Kombi;Uygun;Kot 1;2;Çankaya;925828;Lisans;0,7
1513;1513;735000;5;200;25;Merkezi;Uygun;2. Kat;1;Çankaya;925828;Lisans;0,7
3385;3385;575000;4;120;12;Kombi;Uygun;2. Kat;1;Keçiören;938565;Lise;1,43
2901;2901;345000;4;110;0;Merkezi(PayÖlçer);Uygun;4. Kat;1;Sincan;549108;Lise;1,44
724;724;545000;4;120;22;Kombi;Uygun;1. Kat;1;Keçiören;938565;Lise;1,43
3187;3187;204000;3;90;27;Kombi;Uygun;Giriþ Katý;1;Çankaya;925828;Lisans;0,7
2136;2136;459000;4;120;22;Kombi;Uygun;2. Kat;1;Çankaya;925828;Lisans;0,7
1996;1996;525000;4;135;50;Merkezi;Uygun;Yüksek Giriþ;1;Keçiören;938565;Lise;1,43
3465;3465;700000;4;115;30;Merkezi;Uygun;3. Kat;1;Keçiören;938565;Lise;1,43
3979;3979;365000;3;70;2;Kombi;Uygun;Yüksek Giriþ;1;Keçiören;938565;Lise;1,43
3273;3273;444000;4;120;25;Kombi;Uygun;1. Kat;2;Çankaya;925828;Lisans;0,7
3087;3087;2,70E+05;4;100;35;Kombi;Uygun;Kot 2;1;Çankaya;925828;Lisans;0,7
1764;1764;348000;3;100;21;Kombi;Uygun;Giriþ Katý;1;Çankaya;925828;Lisans;0,7
1217;1217;2800000;5;200;8;Merkezi;Uygun;1. Kat;2;Keçiören;938565;Lise;1,43
928;928;189000;3;95;20;Kombi;Uygun;Kot 1;1;Keçiören;938565;Lise;1,43
672;672;1295000;3;110;5;Merkezi(PayÖlçer);Uygun;1. Kat;2;Keçiören;938565;Lise;1,43
2559;2559;380000;4;120;20;Merkezi;Uygun;6. Kat;1;Çankaya;925828;Lisans;0,7
789;789;510000;5;150;15;Kombi;Uygun;Kot 1;2;Çankaya;925828;Lisans;0,7
3662;3662;355000;3;115;13;Kombi;Uygun;4. Kat;1;Keçiören;938565;Lise;1,43
1961;1961;248000;4;110;25;Merkezi;Uygun;3. Kat;1;Sincan;549108;Lise;1,44
4699;4699;1550000;5;149;5;Merkezi(PayÖlçer);Uygun;Kot 1;2;Keçiören;938565;Lise;1,43
4017;4017;725000;5;180;5;Kombi;Uygun;Teras Katý;2;Çankaya;925828;Lisans;0,7
2652;2652;1450000;5;185;7;Merkezi(PayÖlçer);Uygun;4. Kat;2;Keçiören;938565;Lise;1,43
2601;2601;620000;5;150;15;Kombi;Uygun;Kot 1;2;Çankaya;925828;Lisans;0,7
960;960;369000;4;90;25;Kombi;Uygun;Kot 2;1;Keçiören;938565;Lise;1,43
3257;3257;335000;4;120;18;Kombi;Uygun;3. Kat;1;Keçiören;938565;Lise;1,43
4466;4466;195000;4;90;16;Kombi;Uygun;Giriþ Katý;1;Çankaya;925828;Lisans;0,7
2165;2165;1300000;5;170;0;Kombi;Uygun;3. Kat;3;Keçiören;938565;Lise;1,43
1315;1315;185000;4;105;25;Kombi;Uygun;5. Kat;1;Sincan;549108;Lise;1,44
4127;4127;189000;3;95;20;Kombi;Uygun;Kot 1;1;Çankaya;925828;Lisans;0,7
405;405;368000;4;140;2;Kombi;Uygun;2. Kat;2;Sincan;549108;Lise;1,44
504;504;380000;3;200;15;Kombi;Uygun;Yüksek Giriþ;1;Keçiören;938565;Lise;1,43
326;326;875000;5;175;0;Kombi;Uygun;2. Kat;2;Keçiören;938565;Lise;0
2426;2426;195000;4;115;18;Kombi;Uygun;2. Kat;1;Sincan;549108;Lise;1,44
2062;2062;1300000;5;175;0;Merkezi;Uygun;4. Kat;2;Çankaya;925828;liSans;0,7
3942;3942;339000;5;140;0;Kombi;Uygun;2. Kat;2;Sincan;549108;Lise;1,44
1128;1128;4,60E+05;4;110;25;Kombi;Uygun;1. Kat;1;Keçiören;938565;Lise;1,43
3543;3543;400000;3;80;35;Kombi;Uygun;3. Kat;1;Çankaya;925828;Lisans;0,7
1490;1490;925000;4;112;0;Kombi;Uygun;Giriþ Katý;1;Keçiören;938565;Lise;1,43
50;50;525000;6;200;6;Kombi;Uygun;3. Kat;2;Keçiören;938565;Lise;1,43
3236;3236;465000;3;115;28;Kombi;Uygun;3. Kat;1;Çankaya;925828;Lisans;0,7
731;731;1040000;5;150;15;Merkezi;Uygun;17. Kat;2;Keçiören;938565;Lise;1,43
3854;3854;730000;3;90;3;Merkezi(PayÖlçer);Uygun;Çatý Katý;1;Keçiören;938565;Lise;1,43
994;994;750000;7;230;10;Kombi;Uygun;3. Kat;3;Keçiören;938565;liS3;1,43
2311;2311;900000;4;150;2;Kombi;Uygun;7. Kat;2;Çankaya;925828;Lisans;0,7
363;363;269000;4;120;20;Kombi;Uygun;4. Kat;1;Sincan;549108;Lise;1,44
726;726;925000;4;112;0;Kombi;Uygun;Giriþ Katý;15;Keçiören;938565;Lise;1,43
304;304;232000;4;110;15;Kombi;Uygun;2. Kat;1;Sincan;549108;Lise;1,44
4880;4880;442000;5;160;0;Kombi;Uygun;2. Kat;3;Sincan;549108;Lise;1,44
1499;1499;425000;4;110;15;Kombi;Uygun;Yüksek Giriþ;1;Çankaya;925828;Lisans;0,7
959;959;2000000;7;300;16;Merkezi(PayÖlçer);Uygun;10. Kat;3;Keçiören;938565;Lise;1,43
295;295;6,99E+05;4;125;0;Kombi;Uygun;3. Kat;2;Çankaya;925828;Lisans;0,7
4170;4170;259000;4;110;25;Kombi;Uygun;Kot 1;1;Çankaya;925828;Lisans;0,7
4620;4620;530000;5;;20;Kombi;Uygun;3. Kat;2;Çankaya;925828;Lisans;0,7
4619;4619;3890000;4;195;6;Merkezi;Uygun;12. Kat;1;Keçiören;938565;Lise;1,43
883;883;1250000;5;120;0;Kombi;Uygun;3. Kat;2;Çankaya;925828;Lisans;0,7
1091;1091;1040000;4;140;0;Kombi;Uygun;3. Kat;2;Çankaya;925828;Lisans;0,7
3987;3987;409000;4;125;28;Kombi;Uygun;1. Kat;1;Çankaya;925828;Lisans;0,7
2139;2139;639000;6;150;26;Kombi;Uygun;3. Kat;2;Çankaya;925828;Lisans;0,7
2838;2838;348000;4;125;8;Kombi;Uygun;4. Kat;1;Sincan;549108;Lise;1,44
3981;3981;560000;2;50;1;Merkezi(PayÖlçer);Uygun;15. Kat;1;Çankaya;925828;Lisans;0,7
32;32;780000;7;270;6;Kombi;Uygun;3. Kat;3;Çankaya;925828;Lisans;0,7
533;533;395000;4;120;25;Kombi;Uygun;Yüksek Giriþ;1;Çankaya;925828;Lisans;0,7
15;15;370000;4;130;20;Kombi;Uygun;Giriþ Katý;1;Keçiören;938565;Lise;1,43
2294;2294;340000;4;125;55;Kombi;Uygun;3. Kat;1;Keçiören;938565;Lise;1,43
3132;3132;239000;4;140;20;Kombi;Uygun;Kot 1;1;Çankaya;925828;Lisans;0,7
1089;1089;985000;4;115;0;Kombi;Uygun;3. Kat;2;Çankaya;925828;Lisans;0,7
114;114;4,95E+05;4;135;13;Kombi;Uygun;2. Kat;2;Keçiören;938565;Lise;1,43
3824;3824;259000;4;135;15;Kombi;Uygun;Kot 1;2;Çankaya;925828;Lisans;0,7
1922;1922;388000;4;85;28;Kombi;Uygun;1. Kat;1;Çankaya;925828;Lisans;0,7
812;812;369000;4;110;25;Kombi;Uygun;3. Kat;1;Keçiören;938565;Lise;1,43
4217;4217;420000;4;130;0;Kombi;Uygun;1. Kat;2;Sincan;549108;Lise;1,44
4034;4034;385000;4;120;35;Merkezi;Uygun;4. Kat;1;Çankaya;925828;Lisans;0,7
605;605;370000;4;105;25;Kombi;Uygun;3. Kat;1;Çankaya;925828;Lisans;0,7
857;857;1150000;5;250;3;Kombi;Uygun;3. Kat;2;Çankaya;925828;Lisans;0,7
661;661;1380000;5;165;2;Merkezi(PayÖlçer);Uygun;4. Kat;2;Keçiören;938565;Lise;1,43
3366;3366;550000;7;210;10;Kombi;Uygun;Yüksek Giriþ;2;Keçiören;938565;Lise;1,43
3163;3163;790000;4;140;12;Kombi;Uygun;8. Kat;2;Keçiören;938565;Lise;1,43
2166;2166;370000;4;125;0;Kombi;Uygun;4. Kat;1;Sincan;549108;Lise;1,44
1927;1927;700000;3;65;0;Kombi;Uygun;2. Kat;1;Keçiören;938565;Lise;1,43
953;953;310000;3;90;20;Merkezi;Uygun;Giriþ Katý;1;Keçiören;938565;Lise;1,43
3722;3722;1450000;5;140;0;Kombi;Uygun;3. Kat;2;Keçiören;938565;Lise;1,43
2564;2564;800000;3;105;0;Merkezi(PayÖlçer);Uygun;3. Kat;1;Çankaya;925828;Lisans;0,7
3571;3571;620000;4;125;20;Kombi;Uygun;Yüksek Giriþ;2;Çankaya;925828;Lisans;0,7
1735;1735;685000;4;138;14;Kombi;Uygun;2. Kat;1;Keçiören;938565;Lise;1,43
4895;4895;479000;4;110;27;Kombi;Uygun;2. Kat;2;Keçiören;938565;Lise;1,43
4462;4462;950000;3;85;0;Merkezi(PayÖlçer);Uygun;Giriþ Katý;1;Keçiören;938565;Lise;1,43
3948;3948;235000;4;115;19;Kombi;Uygun;3. Kat;1;Sincan;549108;Lise;1,44
3179;3179;900000;5;200;25;Kombi;Uygun;3. Kat;2;Keçiören;938565;Lise;1,43
3153;3153;680000;7;180;0;Kombi;Uygun;3. Kat;2;Keçiören;938565;Lise;1,43
721;721;550000;4;145;0;Merkezi(PayÖlçer);Uygun;1. Kat;2;Keçiören;938565;Lise;1,43
3458;3458;369000;4;120;5;Kombi;Uygun;2. Kat;2;Çankaya;925828;Lisans;0,7
4167;4167;2,59E+05;4;100;12;Kombi;Uygun;Giriþ Katý;1;Keçiören;938565;Lise;1,43
1855;1855;387000;4;128;20;Kombi;Uygun;Kot 1;1;Çankaya;925828;Lisans;0,7
2028;2028;850000;6;200;20;Kombi;Uygun;4. Kat;2;Keçiören;938565;Lise;1,43
4891;4891;1700000;5;180;35;Kombi;Uygun;1. Kat;1;Çankaya;925828;Lisans;0,7
2666;2666;204000;3;90;27;Kombi;Uygun;Giriþ Katý;1;Keçiören;938565;Lise;1,43
2148;2148;875000;3;100;6;Merkezi(PayÖlçer);Uygun;7. Kat;1;Çankaya;925828;Lisans;0,7
4336;4336;395000;4;115;25;Kombi;Uygun;Yüksek Giriþ;12;Keçiören;938565;Lise;1,43
39;39;242000;4;100;13;Kombi;Uygun deðil;Yüksek Giriþ;1;Keçiören;938565;Lise;1,43
2377;2377;167000;3;90;15;Kombi;Uygun;Ara Kat;1;Sincan;549108;Lise;1,44
1253;1253;3,40E+05;4;95;0;Merkezi(PayÖlçer);Uygun;6. Kat;1;Sincan;549108;Lise;1,44
837;837;675000;5;200;6;Kombi;Uygun;4. Kat;2;Çankaya;925828;Lisans;0,7
3607;3607;219000;4;110;25;Kombi;Uygun;3. Kat;1;Sincan;549108;Lise;1,44
4939;4939;385000;4;120;25;Kombi;Uygun;2. Kat;1;Keçiören;938565;Lise;1,43
4836;4836;510000;4;145;20;Kombi;Uygun;1. Kat;1;Çankaya;925828;Lisans;0,7
4534;4534;8,45E+05;5;140;11;Kombi;Uygun;Bahçe Katý;2;Çankaya;925828;Lisans;0,7
4184;4184;775000;4;110;36;Kombi;Uygun;1. Kat;1;Keçiören;938565;Lise;1,43
3773;3773;895000;5;202;18;Kombi;Uygun;3. Kat;2;Keçiören;938565;Lise;1,43
1590;1590;445000;4;125;31;Merkezi;Uygun;1. Kat;1;Keçiören;938565;Lise;1,43
4121;4121;550000;7;210;10;Kombi;Uygun;Yüksek Giriþ;2;Çankaya;925828;Lisans;0,7
2237;2237;314000;4;130;4;Kombi;Uygun;4. Kat;2;Sincan;549108;Lise;1,44
489;489;375000;4;120;13;Kombi;Uygun;2. Kat;1;Keçiören;938565;Lise;1,43
3485;3485;190000;4;105;1;Merkezi(PayÖlçer);Uygun deðil;Kot 1;1;Sincan;549108;Lise;1,44
616;616;620000;4;220;23;Kombi;Uygun;3. Kat;2;Çankaya;;Lisans;0,7
4192;4192;369000;4;110;25;Kombi;Uygun;Kot 2;1;Çankaya;925828;Lisans;0,7
701;701;360000;4;125;15;Kombi;Uygun;2. Kat;1;Çankaya;925828;Lisans;0,7
2359;2359;190000;3;80;25;Kombi;Uygun;Kot 1;1;Çankaya;925828;Lisans;0,7
2217;2217;2000000;7;300;16;Merkezi(PayÖlçer);Uygun;10. Kat;3;Çankaya;925828;Lisans;0,7
3695;3695;1250000;4;140;0;Kombi;Uygun;4. Kat;3;Keçiören;938565;Lise;1,43
1123;1123;185000;4;100;15;Kombi;Uygun;Yüksek Giriþ;1;Sincan;549108;Lise;1,44
4479;4479;515000;4;110;35;Merkezi;Uygun;1. Kat;1;Çankaya;925828;Lisans;0,7
2295;2295;900000;5;150;20;Merkezi;Uygun;5. Kat;1;Çankaya;925828;Lisans;0,7
87;87;680000;4;100;35;Merkezi;Uygun;1. Kat;1;Keçiören;938565;Lise;1,43
3546;3546;580000;5;165;0;Merkezi(PayÖlçer);Uygun;3. Kat;2;Sincan;549108;Lise;1,44
4480;4480;875000;5;220;0;Kombi;Uygun;2. Kat;3;Çankaya;925828;Lisans;0,7
3325;3325;675000;4;130;28;Kombi;Uygun;5. Kat;1;Çankaya;925828;Lisans;0,7
343;343;410000;4;115;40;Kombi;Uygun;2. Kat;1;Keçiören;938565;Lise;1,43
1946;1946;260000;4;100;45;Kombi;Uygun;1. Kat;2;Çankaya;925828;Lisans;0,7
121;121;235000;4;110;23;Kombi;Uygun;3. Kat;1;Sincan;549108;Lise;1,44
4239;4239;278000;4;125;6;Kombi;Uygun;3. Kat;1;Sincan;549108;Lise;1,44
3341;3341;1240000;5;180;10;Kombi;Uygun;1. Kat;2;Keçiören;938565;Lise;1,43
1785;1785;365000;4;110;23;Kombi;Uygun;3. Kat;1;Çankaya;925828;Lisans;0,7
3879;3879;450000;4;135;14;Kombi;Uygun;Yüksek Giriþ;1;Keçiören;938565;Lise;1,43
1842;1842;380000;4;115;30;Kombi;Uygun;3. Kat;1;Keçiören;938565;Lise;1,43
989;989;395000;4;110;20;Kombi;Uygun;Yüksek Giriþ;1;Keçiören;938565;Lise;1,43
173;173;203000;3;90;25;Kombi;Uygun;Giriþ Katý;1;Çankaya;925828;Lisans;0,7
740;740;625000;4;140;19;Merkezi;Uygun;7. Kat;2;Çankaya;925828;Lisans;0,7
1111;1111;1350000;5;171;0;Merkezi(PayÖlçer);Uygun;6. Kat;2;Çankaya;925828;Lisans;0,7
2112;2112;345000;3;75;0;Kombi;Uygun;Giriþ Katý;1;Çankaya;925828;Lisans;0,7
171;171;6,50E+05;6;220;12;Kombi;Uygun;2. Kat;3;Keçiören;938565;Lise;1,43
1439;1439;429000;4;120;15;Kombi;Uygun;1. Kat;1;Keçiören;938565;Lise;1,43
1689;1689;595000;4;125;15;Kombi;Uygun;3. Kat;2;Keçiören;938565;Lise;1,43
1585;1585;595000;4;125;15;Kombi;Uygun;3. Kat;2;Çankaya;925828;Lisans;0,7
2693;2693;2,15E+05;3;90;25;Kombi;Uygun;Yüksek Giriþ;1;Keçiören;938565;Lise;1,43
3655;3655;255000;4;135;20;Kombi;Uygun;Kot 2;1;Keçiören;938565;Lise;1,43
1149;1149;704000;5;160;9;Kombi;Uygun;4. Kat;2;Keçiören;938565;Lise;1,43
544;544;1500000;6;250;10;Kombi;Uygun;Villa Katý;3;Çankaya;925828;Lisans;0,7
2620;2620;535000;4;170;24;Kombi;Uygun;2. Kat;1;Keçiören;938565;Lise;1,43
4432;4432;479000;4;110;28;Kombi;Uygun;2. Kat;2;Keçiören;938565;Lise;1,43
4865;4865;315000;4;100;0;Merkezi(PayÖlçer);Uygun deðil;2. Kat;1;Sincan;549108;Lise;1,44
2944;2944;600000;3;71;0;Merkezi(PayÖlçer);Uygun;7. Kat;2;Çankaya;925828;Lisans;0,7
2805;2805;515000;3;95;16;Merkezi;Uygun;8. Kat;1;Keçiören;938565;Lise;1,43
2730;2730;350000;4;110;25;Kombi;Uygun;3. Kat;1;Keçiören;938565;Lise;1,43
2410;2410;270000;4;100;20;Kombi;Uygun;Yüksek Giriþ;1;Keçiören;938565;Lise;1,43
47;47;690000;2;65;3;Merkezi(PayÖlçer);Uygun;21 ve üzeri;1;Çankaya;925828;Lisans;0,7
1154;1154;450000;6;220;10;Kombi;Uygun;2. Kat;2;Keçiören;938565;Lise;1,43
359;359;324000;3;100;25;Kombi;Uygun;2. Kat;1;Çankaya;925828;Lisans;0,7
3531;3531;299000;4;115;11;Kombi;Uygun;Kot 1;1;Çankaya;925828;liSans;0,7
485;485;4,60E+05;2;55;5;Merkezi(PayÖlçer);Uygun deðil;1. Kat;1;Keçiören;938565;Lise;1,43
1178;1178;375000;4;124;36;Merkezi;Uygun;Kot 1;1;Çankaya;925828;Lisans;0,7
162;162;515000;4;130;16;Kombi;Uygun;1. Kat;1;Çankaya;925828;Lisans;0,7
4228;4228;130000;3;85;22;Kombi;Uygun;Kot 1;1;Keçiören;938565;Lise;1,43
4758;4758;420000;4;125;22;Kombi;Uygun;3. Kat;2;Çankaya;925828;Lisans;0,7
1015;1015;535000;6;280;14;Kombi;Uygun;3. Kat;2;Çankaya;925828;Lisans;0,7
